,articles
10,"Jamila Anna Schäfer (born 30 April 1993) is a German politician of Alliance 90/The Greens who has been serving as a member of the German Bundestag since the 2021 elections, representing the Munich South district. From 2018 to 2022 she served as one of her party's deputy chairs, under the leadership of Annalena Baerbock and Robert Habeck.


== Early life ==
Born to a physiotherapist and a computer scientist, Schäfer grew up in Munich’s Großhadern district. In 2012 she started a law degree at Ludwig Maximilian University of Munich, which she did not complete. Since 2013 she is studying sociology with a minor in philosophy at Ludwig Maximilian University of Munich and Goethe University Frankfurt which she had not completed as of February 2022


== Political career ==
From 2015 to 2017, Schäfer served as chair of the Green Youth, the Green Party’s youth organisation.
From 2018 to 2022, Schäfer was part of the Green Party’s national leadership around co-chairs Annalena Baerbock and Robert Habeck,  where she coordinated the party’s activities on European and international affairs.Schäfer was elected Member of the Bundestag for Munich South in the 2021 German federal election.In the negotiations to form a so-called traffic light coalition of the Social Democratic Party (SPD), the Green Party and the Free Democratic Party (FDP) following the elections, Schäfer was part of her party's delegation in the working group on European affairs, co-chaired by Udo Bullmann, Franziska Brantner and Nicola Beer.In parliament, Schäfer has been serving on the Budget Committee (since 2021), the Committee on Foreign Affairs (since 2021) and the Subcommittee on the United Nations (since 2022). On the Budget Committee, she is her parliamentary group’s rapporteur on the annual budget of the Federal Foreign Office. She is also a member of the so-called Confidential Committee (Vertrauensgremium) of the Budget Committee, which provides budgetary supervision for Germany's three intelligence services, BND, BfV and MAD.


== Other activities ==
Heinrich Böll Foundation, Member of the General Assembly


== Political positions ==
Within the Green Party, Schäfer is considered to be part of its left wing. She is a vegetarian.


== Controversy ==
In early 2022, Schäfer became one of the six subjects of an embezzlement investigation launched by the Berlin public prosecutor’s office into the entire leadership board of the Green Party over the payment of so-called ‘corona bonuses,’ which had been paid in 2020 to all employees of the party’s federal office and at the same time to its board.


== Personal life ==
Schäfer lives in Berlin’s Weissensee district.


== References =="
11,"Rebecca Schamber (born 7 December 1975) is a German politician of the Social Democratic Party (SPD) who has been serving as a member of the Bundestag since 2021.


== Political career ==
Schamber became a member of the Bundestag in the 2021 elections, representing the Hannover-Land I district. In parliament, she has since been serving on the Defence Committee, the Committee on Economic Cooperation and Development, and the Subcommittee on the United Nations, International Organizations and Civil Crisis Prevention.In addition to her committee assignments, Schamber has been an alternate member of the German delegation to the NATO Parliamentary Assembly since 2022.


== Other activities ==
German Network against Neglected Tropical Diseases (DNTDs), Member of the Parliamentary Advisory Board (since 2022)
German United Services Trade Union (ver.di), Member


== References =="
12,"Annette Schavan (pronounced [aˈnɛtə ʃaˈvaːn] ; born 10 June 1955) is a German politician of the Christian Democratic Union (CDU). She was the Federal Minister of Education and Research in the government of Chancellor Angela Merkel from 2005 to 2013, when she resigned following the revocation of her doctorate due to plagiarism. From 2014 until 2018 she served as the German Ambassador to the Holy See. From April 2018, she also briefly served as first German Ambassador to the Sovereign Military Order of Malta.Throughout her political career, Schavan was widely known to be a friend and a confidante of Merkel's.


== Early life ==
Schavan was born in Jüchen on 10 June 1955.


== Political career ==


=== Career in state politics ===
From 1995 until 2005, Schavan served as State Minister of Cultural Affairs, Youth, and Sports for the German state of Baden-Württemberg in the governments of successive minister-president Erwin Teufel and Günther Oettinger. During this time, she oversaw school education in Baden-Württemberg. One controversy that erupted during this time was when a Muslim teacher was banned from wearing a head scarf in school, as that was interpreted as a religious symbol, while at the same time allowing Catholic nuns to wear their traditional habits. The argument was that the habits of nuns and monks have an official function, while a Muslim headscarf is optional.
Schavan was regarded as a possible Christian Democratic candidate for Germany's presidency in 2004, but Horst Köhler was nominated and elected instead. In 2005, she attempted to succeed Erwin Teufel as Minister-President of Baden-Württemberg, but she was defeated by her rival Günther Oettinger in the internal elections of the CDU. Oettinger's referendum win – with 60.6 percent of the vote versus 39.4 percent for Schavan – was widely seen at the time as a defeat for Teufel, who had promoted Schavan as his preferred successor.
Under the leadership of party chairwoman Angela Merkel, Schavan was re-elected vice-chairwoman of the CDU in November 2006, this time alongside minister-presidents Roland Koch, Jürgen Rüttgers and Christian Wulff.


=== Minister of Education and Research, 2005–2013 ===
Schavan served as Federal Minister of Education and Research from 2005 to February 2013. Following the 2009 federal elections, she was part of the CDU/CSU team in the negotiations with the FDP on a coalition agreement. She led her party's delegation in the working group on education and research policy; her co-chair of the FDP was Andreas Pinkwart.
In an effort to increase the share of female university lecturers and tenured professors, Schavan introduced a €150 million equal-opportunities program under which the federal government paid the salary of between one and three additional posts for highly qualified female academics that proved a commitment to redressing the gender imbalance.In 2010, Schavan led efforts to enlist imams educated at German universities to improve the integration of young Muslims. Under a plan devised by the German Council of Science and Humanities, imams were to be trained at two or three German universities, in accordance with the German curriculum. In addition to theology, the new preachers would also study education and community organizing. In a competition, the universities of Tübingen, Münster and Osnabrück were selected for the program.On the occasion of the sixtieth anniversary of the diplomatic relations between Germany and India, Schavan participated in the first joint cabinet meeting of the two countries' governments in Delhi in May 2011.In 2012, Schavan chaired the Joint Science Conference (GWK), a body which deals with all questions of research funding, science and research policy strategies and the science system that jointly affect the federal government and the 16 federal states.
Following her resignation, Schavan was succeeded by Johanna Wanka.


== Life after politics ==
Ahead of the Christian Democrats' leadership election in 2018, Schavan publicly endorsed Annegret Kramp-Karrenbauer to succeed Angela Merkel as the party's chair.In April 2023, Schavan was one of the 22 personal guests at the ceremony in which Angela Merkel was decorated with the Grand Cross of the Order of Merit for special achievement by President Frank-Walter Steinmeier at Schloss Bellevue in Berlin.


== Plagiarism ==
Amid the plagiarism scandal that led to the resignation of Karl-Theodor zu Guttenberg as Minister of Defence of Germany on 1 March 2011, Schavan was quoted in Der Spiegel as saying that ""intellectual theft is not a small thing"". In 2012, a blogger with the pseudonym Robert Schmidt who is a member of the research-network VroniPlag Wiki alleged he had found plagiarism in Schavan's PhD thesis, entitled ""Character and conscience – Studies on the conditions, necessities, and demands on the development of conscience in the present day."" The University of Düsseldorf conducted an investigation into the plagiarism charge. Investigators found paraphrasing of secondary literature without naming the source in over 60 cases in the dissertation and thereby on 5 February 2013 revoked her doctorate degree because of ""systematic and premeditated"" deception.On 9 February 2013, it was reported that chancellor Angela Merkel had accepted Annette Schavan's resignation. Schavan continued to deny any wrongdoing and pursued a court appeal against the process by which the university had revoked her doctorate. On 20 March 2014 a Düsseldorf court rejected her appeal, however.


== Other activities (selection) ==
Foundation Remembrance, Responsibility and Future (EVZ), chairwoman of the Board of Trustees (since 2019)
European Foundation for the Aachen Cathedral, chairwoman of the Board of Trustees (since 2018)
Munich School of Philosophy, Member of the Board of Trustees
Hertie Foundation, Member of the Board of Trustees
German Cancer Research Center (DKFZ), Member of the Advisory Council
Lindau Nobel Laureate Meetings, Member of the Honorary Senate
Academy of the Roman Catholic Diocese of Rottenburg-Stuttgart, Member of the Board of Trustees
German Coordinating-Council for Christian-Jewish Cooperation Organizations, Member of the Board of Trustees
Hermann Kunst Foundation for the Promotion of New Testament Textual Research, Member of the Board of Trustees
ZDF, Member of the Television Board (2010-2011)
Max Planck Society (MPG), Member of the Senate (2005-2013)
Volkswagen Foundation, Member of the Board of Trustees (2005-2013)
Central Committee of German Catholics, Member (1991-2005)


== Political positions ==
Following the death of Pope John Paul II, Schavan – then serving as deputy chairperson of the Central Committee of German Catholics, the church's lay organisation – demanded that the ""we need more lively local churches, and therefore also more autonomy [from Rome] for local parishes"".For the 2021 national elections, Schaven endorsed Armin Laschet as the Christian Democrats' joint candidate to succeed Chancellor Angela Merkel.


== Recognition ==
2006 – Else Mayer Award
2009 – Honorary doctorate of Cairo University
2010 – Honorary doctorate of Tongji University
2011 – Honorary doctorate of Meiji University
2014 – Honorary doctorate of the University of Lübeck


== References ==


== External links ==

Analysis of Plagiarized Passages in PhD Thesis
Official website"
13,"Klara Schedlich (born 4 January 2000) is a German politician of Alliance 90/The Greens who is serving as a member of the Abgeordnetenhaus of Berlin since 2021.


== Life and education ==
Schedlich was born in Berlin in 2000 and grew up in the neighbourhood of Reinickendorf. Her mother and grandmother are of Croat origin; Schedlich grew up bilingual in both German and Croatian, and describes the latter as her mother tongue. She attended the Victor-Gollancz-Schule in Berlin-Frohnau from the age of five, and passed her Abitur at the age of 17 at the Neues Gymnasium in Glienicke/Nordbahn. After that, she began studying mechanical engineering at the Technical University of Berlin, spending two of her semesters in Zagreb.


== Politics ==
Schedlich joined the Greens in 2017. She became involved with the Green Youth, founding and becoming chairwoman of the Nord local association. In 2018, she was elected to the state executive of the Berlin Green Youth. Within the Greens, she became co-speaker of the state working group on education and co-chair of the Reinickendorf district association.In 2021, Schedlich was nominated as Greens candidate in the Reinickendorf 6 constituency in the 2021 Berlin state election and seventh place on the state party list. Alongside June Tomiah, she was lead candidate for the Green Youth in the election. She named youth, education, and transport policy as her main areas of concern. At 21 years old, Schedlich was the youngest candidate in the election. During the campaign, the Greens office in Reinickendorf, which Schedlich operates out of, was graffitied with intimidating messages.Schedlich placed third in Reinickendorf 6, winning 17.9% of votes. She was elected to the Abgeordnetenhaus on the state list and became the youngest member of the parliament. She was elected deputy chair of the Greens parliamentary group and became spokeswoman for youth, vocational training and sport.


== References ==


== External links ==
""Klara Schedlich"". Abgeordnetenhaus of Berlin (in German). Retrieved 12 February 2022.
""Klara Schedlich"". Greens Faction Berlin (in German). 4 November 2021. Retrieved 12 February 2022.
Schedlich, Klara. ""We need more women* in STEM"". What do women deserve? (in German). Retrieved 12 February 2022."
14,"Gunnar Schellenberger (born 12 January 1960) is a German politician for the CDU and since 2021 president of the Landtag of Saxony-Anhalt.


== Life and politics ==
Schellenberger was born in 1960 in the East German city of Karl-Marx-Stadt and became a teacher for mathematics and physics.
Schellenberger entered the christian democratic CDU in 1993 and became president of the state diet of Saxony-Anhalt in 2021.


== References =="
15,"Marion Schick (born September 5, 1958) is a German manager, politician and professor. From February 2010 to May 2011 she was Minister of Education of the German state of Baden-Württemberg. Before being named minister she served as president of Munich University of Applied Sciences. Deutsche Telekom has named her as future chairman for human resources.From 1977 to 1981 Schick studied education with economics at the Ludwig Maximilian University of Munich (LMU). From 1982 to 1983 she was a teacher trainee at a professional school and finished the state examination to become a teacher. From 1983 to 1987 she was a research assistant at Bundeswehr University Munich and there also obtained a PhD in education.From 1987 to 1990 she worked with human resources and management training of ADAC and Allianz and subsequently took over a position as head of marketing department at Rodenstock GmbH.
In 1993 she got a management chair at Munich University of Applied Sciences. From 1999 to 2000 she served as the university's vice president and in the following year was named president and kept this position until 2008. From 2006 to 2008 She also served as head of the conference of the presidents of the Bavarian universities of applied sciences. She also was a member of the board of the Fraunhofer Society and head of human resources and legal issues.
In February 2010, Minister President of Baden-Württemberg Stefan Mappus of the Christian Democratic Union of Germany named her Minister of Education. She kept this position until the elections in May 2011, won by the German Green Party and the Social Democratic Party.


== References =="
16,"Marianne Schieder (born 23 May 1962) is a German politician of the Social Democratic Party (SPD) who has been serving as a member of the Bundestag from the state of Bavaria since 2005.


== Political career ==
From 1994 to 2004, Schieder was a member of the State Parliament of Bavaria.
Schieder first became a member of the Bundestag in the 2005 German federal election. In parliament, she is a member of the Committee on the Verification of Credentials and Immunities and the Committee on Culture and the Media. She is also a member of the parliament’s Council of Elders, which – among other duties – determines daily legislative agenda items and assigning committee chairpersons based on party representation. 
From 2009 to 2017, Schieder was part of the SPD’s leadership in Bavaria, under its chairman Florian Pronold.


== Other activities ==
Haus der Geschichte, Member of the Board of Trustees (since 2022)
Foundation Flight, Expulsion, Reconciliation, Member of the Board of Trustees
Memorial to the Murdered Jews of Europe Foundation, Member of the Board of Trustees
German Catholic Women's Association (KDFB), Member
German United Services Trade Union (ver.di), Member


== References ==


== External links ==

Official website (in German)
Bundestag biography (in English)"
17,"Ulrike Schielke-Ziesing (born 17 June 1969) is a German politician for the Alternative for Germany (AfD) and member of the Bundestag.


== Life and politics ==
Schielke-Ziesing was born 1969 in the East German township of Neubrandenburg and worked for a social security agency. She entered the newly founded populist AfD in 2013 and became after the 2017 German federal election member of the Bundestag.


== References =="
18,"Peggy Schierenbeck (born 9 October 1970) is a German politician of the Social Democratic Party (SPD) who has been a Member of the German Bundestag from Lower Saxony since 2021.


== Early life ==
Schierenbeck was born in Neuwied.


== Political career ==
Schierenbeck contested the constituency of Diepholz – Nienburg I in the 2021 German federal election.In parliament, Schierenbeck has since been serving on the Committee on Internal Affairs and Community and the Committee on Food and Agriculture. In addition to her committee assignments, she has been a member of the German delegation to the Franco-German Parliamentary Assembly since 2022.


== References =="
19,"Jana Schimke (born 6 September 1979) is a German politician of the Christian Democratic Union (CDU) who is a member of the Bundestag, the German federal parliament (federal election 2021).


== Early life and career ==
Schimke was born in Cottbus, Germany. A political scientist, she worked as an intern in the Bundestag from 2002 to 2006. She also worked for the Confederation of German Employers' Associations (BDA) from 2008 until 2013.


== Political career ==
At the general election in September 2013, Schimke unexpectedly gained the constituency of Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I from the Social Democratic Party. From 2013 to 2021, she served on the Committee on Labor and Social Affairs, where she was her parliamentary group's rapporteur on temporary employment and the situation in the East German states. In addition to her committee assignments, she is the chairwoman of the German-Spanish Parliamentary Friendship Group. Within the CDU/CSU, she is a member of MIT, its pro-business wing.
Since 2015, Schimke has been serving as deputy chairwoman of the CDU in Brandenburg, under the leadership of chairman Ingo Senftleben. In 2019, she was appointed by the Federal Ministry of the Interior, Building and Community to serve on the committee that oversaw the preparations for the 30th anniversary of German reunification.Since 2021, Schimke has been serving as chairwoman of the Committee on Tourism.


== Other activities ==


=== Regulatory agencies ===
Federal Network Agency for Electricity, Gas, Telecommunications, Post and Railway (BNetzA), Alternate Member of the Advisory Board


=== Corporate boards ===
Michels Kliniken, Member of the Advisory Board


=== Non-profit organizations ===
German Red Cross (DRK), Brandenburg Chapter, Member of the Presidium
McDonald’s Kinderhilfe Stiftung, Member of the Board of Trustees


== Political positions ==
Schimke was one of only five CDU parliamentarians who voted against the government’s draft law on introducing a national minimum wage for the first time in Germany’s history in July 2014.Ahead of the Christian Democrats’ leadership election in 2018, Schimke publicly endorsed Friedrich Merz to succeed Angela Merkel as the party’s chair.In 2020, Schimke opposed plans to introduce a mandatory quota aimed at achieving equal representation of women within the CDU’s regional and national governing bodies by 2025.


== Recognition ==
Following her election, Schimke was named ""Miss Bundestag"" in poll conducted by BILD newspaper in 2013.


== Personal life ==
At the time of her election, Schimke was living with her partner in Nuthetal.


== References ==


== External links ==
Homepage of Jana Schimke"
20,"Dagmar Elisabeth Schipanski (née Eichhorn; 3 September 1943 – 7 September 2022) was a German physicist, academic, and politician from Thuringia. Although best known for her 1999 nomination as President of Germany by the conservative Christian Democratic Union (CDU) and its sister party, the Christian Social Union of Bavaria (CSU), Schipanski held a variety of political and academic roles during her four-decade-long career and was awarded numerous honors, most notably the Order of Merit of the Federal Republic of Germany in 1996.


== Early life ==
Schipanski was born on 3 September 1943 in Sättelstädt, Thuringia, which later became a part of the German Democratic Republic. Her mother was a teacher, and her father was a pastor, who died in World War II. After graduating from high school in 1962, she became a student of applied physics at the Technical University of Magdeburg. In 1967, Schipanski began her career as an engineer, followed by a period of working as an assistant at TU Ilmenau. After earning her doctorate in 1976, Schipanski began her academic career as a lecturer in Ilmenau and, starting in 1990, as a professor. She served as Dean of the Faculty of Electrical Engineering and Information Technology at TU Ilmenau from 1992 to 1993 and as Rector of TU Ilmenau from 1995 to 1996.From 1996 to 1998, Schipanski served as chair of the German Council of Science and Humanities, an advisory body that makes recommendations on the development of science and research to both the federal government and the state governments of Germany. She was elected to the Leopoldina, the national academy of Germany, in 1998, and served as a member of the Academia Europaea.


== Political career ==
Despite not being a member of either party, Schipanski was nominated by the CDU and the CSU to be their candidate in the 1999 Presidential election. Schipanski lost the election to the former minister-president of North Rhine-Westphalia, Johannes Rau, a member of the Social Democratic Party, receiving 572 votes to Rau's 690 on the second ballot.After her defeat, Schipanski remained active in politics and was appointed Minister of Science, Research, and the Arts in the cabinet of the minister-president of Thuringa, Bernhard Vogel, later that year. Schipanski would later join the CDU in 1999 and would remain in her ministerial position until 2004 when she was elected to the Landtag of Thuringia and became President of the Landtag. Schipanski lost her position in the Landtag as a result of the 2009 state election, which produced a poor result for the governing CDU.


== Personal life ==
Schipanski, a Protestant, was married and had three children. One of her children, Tankred, has been a member of the Bundestag since 2009.Schipanski died on 7 September 2022 at the age of 79, after a short, serious illness.


== Memberships ==
Since 1998, Schipanski has been a member of the board of directors of the MDR. From 2001 to 2007, she served as a member of the UNESCO World Commission on the Ethics of Scientific Knowledge and Technology. From 2000 to 2009, Schipanski served as President of the German Cancer Aid. She has served as a member of the board of trustees of the German Foundation for Monument Protection since 2000, as chair of the board of the Lennart Bernadotte Foundation since 2003, and, since 2005, as the chair of the board of trustees of the Fraunhofer Institute for Digital Media Technology.Schipanski was an ambassador for the New Social Market Economy initiative and has served as a member of the Presidium of the Oskar Patzelt Foundation. She temporarily served as a member of the board of trustees of the Körber Foundation before leaving her post due to pressure from anti-tobacco activists. Since 2008, Schipanski has served as a member of the board of trustees of the International Martin Luther Foundation.


== References ==


== Further reading ==
Schwietzer, Kristin Marie (9 September 2022). ""CDU-Politikerin Dagmar Schipanski ist tot"". tagesschau.de (in German). Retrieved 10 September 2022.
""Dagmar Schipanski ist tot: CDU-Politikerin mit 79 Jahren gestorben"". Der Spiegel (in German). 9 September 2022. Retrieved 10 September 2022.


== External links ==
Official website"
